surah,ayah,arabic_text,translation,footnotes
30,33,وَإِذَا مَسَّ ٱلنَّاسَ ضُرّٞ دَعَوۡاْ رَبَّهُم مُّنِيبِينَ إِلَيۡهِ ثُمَّ إِذَآ أَذَاقَهُم مِّنۡهُ رَحۡمَةً إِذَا فَرِيقٞ مِّنۡهُم بِرَبِّهِمۡ يُشۡرِكُونَ,ߣߌ߫ ߕߙߐ߫ ߡߊ߰ ߘߊ߫ ߡߐ߱ ߟߎ߬ ߟߊ߫ ߸ ߊ߬ߟߎ߬ ߘߴߊ߬ߟߎ߫ ߡߊ߰ߙߌ ߞߟߌ߫ ߖߘߍ߬ߟߊ߬ߛߊߦߌ ߘߌ߫ ߊ߬ ߡߊ߬ ، ߏ߬ ߟߋ ߞߐ߫ ߣߴߊ߬ ߞߵߊ߬ߟߎ߫ ߛߎ߬ߡߎ߲ߛߎ߬ߡߎ߲߫ ߊ߬ ߟߊ߫ ߤߌߣߊ ߘߏ߫ ߟߊ߫ ߸ ߊ߬ߟߎ߫ ߝߊ߲߬ߞߋߟߋ߲ ߘߴߊ߬ ߞߍ߫ ߜߙߊ߬ߟߌ ߘߴߊ߬ߟߎ߫ ߡߊ߰ߙߌ ߡߊ߬,
30,34,لِيَكۡفُرُواْ بِمَآ ءَاتَيۡنَٰهُمۡۚ فَتَمَتَّعُواْ فَسَوۡفَ تَعۡلَمُونَ,ߖߐ߲߬ߛߴߊ߬ߟߎ߬ ߘߴߊ߬ߟߎ߫ ߓߊ߲߬ ߝߋ߲߫ ߘߐ߫ ߊ߲ ߣߊ߬ߣߴߊ߬ߟߎ߫ ߡߊ߬ ߡߍ߲ ߘߌ߫ ، ߒ߬ߓߵߊߟߎ߫ ߦߴߊߟߎ߫ ߘߊ߰ߡߎ߲߬ ߖߐ߫ ߞߏ߬ߣߌ߲߬ ߊߟߎ߫ ߓߍߣߵߊ߬ ߟߐ߲߫,
30,35,أَمۡ أَنزَلۡنَا عَلَيۡهِمۡ سُلۡطَٰنٗا فَهُوَ يَتَكَلَّمُ بِمَا كَانُواْ بِهِۦ يُشۡرِكُونَ,ߥߟߊ߫ ߒ߬ ߣߊ߬ ߦߌ߬ߘߊ߬ߞߎ߲߬ߧߊ ߟߋ߬ ߟߊߖߌ߰ ߟߴߊ߬ߟߎ߫ ߡߊ߬ ߓߊ߬ ߸ ߏ߬ ߦߋ߫ ߞߎߡߴߊ߬ߟߎ߬ ߟߊ߫ ߜߙߊ߬ߟߌ ߞߏߢߊ ߟߎ߫ ߞߊ߲߬؟,
30,36,وَإِذَآ أَذَقۡنَا ٱلنَّاسَ رَحۡمَةٗ فَرِحُواْ بِهَاۖ وَإِن تُصِبۡهُمۡ سَيِّئَةُۢ بِمَا قَدَّمَتۡ أَيۡدِيهِمۡ إِذَا هُمۡ يَقۡنَطُونَ,ߊ߲ ߓߊ߯ ߡߐ߱ ߟߎ߫ ߛߎ߬ߡߎ߲ߛߎ߬ߛߡߎ߲߬ ߤߌߣߊ ߘߏ߫ ߟߊ߫ ߞߏߕߊ߲߫ ߊ߬ߟߎ߬ ߘߌ߫ ߛߍߥߊ߫ ߏ߬ ߟߊ߫ ، ߣߌ߫ ߖߎ߯ߡߊ߲߫ ߞߵߊ߬ߟߎ߫ ߛߐ߬ߘߐ߲߬ ߊ߬ߟߎ߬ ߓߟߏ߫ ߟߊ߫ ߗߋߥߊߟߌ ߘߏ߫ ߝߍ߬ ߛߊ߫ ߸ ߊ߬ߟߎ߬ ߘߌ߫ ߖߌ߰ߕߍ߰ ߌߞߘߐ߫,
30,37,أَوَلَمۡ يَرَوۡاْ أَنَّ ٱللَّهَ يَبۡسُطُ ٱلرِّزۡقَ لِمَن يَشَآءُ وَيَقۡدِرُۚ إِنَّ فِي ذَٰلِكَ لَأٓيَٰتٖ لِّقَوۡمٖ يُؤۡمِنُونَ,ߦߊ߯ߟߴߊ߬ߟߎ߬ ߕߍ߫ ߊ߬ ߦߋ߫ ߟߊ߫ ߓߊ߬ ߞߏ߫ ߊߟߊ߫ ߦߋ߫ ߤߊ߬ߙߌ߬ߖߍ߮ ߝߎߟߋ߲߫ ߠߊ߫ ߡߐ߰ ߟߋ߬ ߦߋ߫ ߡߍ߲ ߓߊ߯ ߊ߬ ߘߌߦߊ߫ ، ߊ߬ ߘߴߊ߬ ߘߐߜߙߐ߬ ߝߣߊ߫ ، ߕߊ߰ߛߌ߬ߟߌ߫ ߟߴߏ߬ ߘߐ߫ ߡߌ߬ߙߌ߲߬ߘߌ߫ ߟߊߒߠߦߊߓߊ߮ ߟߎ߬ ߦߋ߫ ߘߋ߬,
30,38,فَـَٔاتِ ذَا ٱلۡقُرۡبَىٰ حَقَّهُۥ وَٱلۡمِسۡكِينَ وَٱبۡنَ ٱلسَّبِيلِۚ ذَٰلِكَ خَيۡرٞ لِّلَّذِينَ يُرِيدُونَ وَجۡهَ ٱللَّهِۖ وَأُوْلَٰٓئِكَ هُمُ ٱلۡمُفۡلِحُونَ,ߡߊ߬ߛߎ߬ߘߎ߲߬ߧߊ߬ߓߊ߮ ߛߐ߫ ߊ߬ ߤߊߞߍ ߟߊ߫ ߸ ߊ߬ ߣߌ߫ ߘߐ߰ߕߐ ߣߌ߫ ߕߊ߯ߡߊߘߋ߲ ، ߏ߬ ߟߋ ߞߊ߫ ߝߌ߬ߛߵߊߟߊ߫ ߞߏߟߘߊ ߢߌߣߌ߲ߓߊ߮ ߟߎ߬ ߦߋ߫ ߸ ߏ߬ ߟߎ߫ ߟߋ߫ ߘߏ߲߬ ߦߋ߫ ߛߎߘߊ߲ߓߊ߮ ߟߎ߬ ߘߌ߫,
30,39,وَمَآ ءَاتَيۡتُم مِّن رِّبٗا لِّيَرۡبُوَاْ فِيٓ أَمۡوَٰلِ ٱلنَّاسِ فَلَا يَرۡبُواْ عِندَ ٱللَّهِۖ وَمَآ ءَاتَيۡتُم مِّن زَكَوٰةٖ تُرِيدُونَ وَجۡهَ ٱللَّهِ فَأُوْلَٰٓئِكَ هُمُ ٱلۡمُضۡعِفُونَ,ߊߟߎ߫ ߓߊ߯ ߝߋ߲ ߡߍ߲ ߘߌ߫ ߜߙߐ߬ߞߐ ߘߌ߫ ߛߊ ߏ߬ ߘߌ߫ ߓߎ߯ ߡߐ߱ ߟߎ߬ ߟߊ߫ ߣߊ߲߬ߝߟߏ ߟߎ߬ ߘߐ߫ ߸ ߏ߬ ߕߍ߫ ߓߎ߯ ߟߴߊߟߊ߫ ߓߘߊ ، ߊߟߎ߫ ߞߏ߬ߣߌ߲߬ ߓߊ߯ ߡߍ߲ ߘߌ߫ ߖߞߊ ߘߌ߫ ߸ ߞߏ߫ ߊߟߎ߫ ߦߋ߫ ߊߟߊ߫ ߞߏߟߘߊ ߢߌߣߌ߲߫ ߠߊ߫ ߸ ߏ߬ ( ߞߍߓߊ߮ ) ߟߎ߫ ߟߋ߬ ߓߊߟߌߕߊ ߟߎ߬ ߘߌ߫,
30,40,ٱللَّهُ ٱلَّذِي خَلَقَكُمۡ ثُمَّ رَزَقَكُمۡ ثُمَّ يُمِيتُكُمۡ ثُمَّ يُحۡيِيكُمۡۖ هَلۡ مِن شُرَكَآئِكُم مَّن يَفۡعَلُ مِن ذَٰلِكُم مِّن شَيۡءٖۚ سُبۡحَٰنَهُۥ وَتَعَٰلَىٰ عَمَّا يُشۡرِكُونَ,ߊߟߊ߫ ߟߋ߫ ߞߵߊߟߎ߫ ߘߊ߲߫ ߞߊ߬ ߓߊ߲߫ ߞߵߊߟߎ߫ ߤߊ߬ߙߌ߬ߖߍ߯ ߏ߬ ߞߐ߫ ߊ߬ ߘߴߊߟߎ߫ ߛߊ߬ ߞߊ߬ ߓߊ߲߫ ߞߵߊߟߎ߫ ߟߊߣߌߡߦߊ߫ ، ߦߊ߯ߟߊ߫ ߘߏ߫ ߦߴߊߟߎ߫ ߜߙߊ߬ߢߐ߲߮ ߠߎ߬ ߘߐ߫ ߓߊ߬ ߡߍ߲ ߦߴߏ߬ ߘߏ߫ ߞߍ߫ ߟߊ߫؟، ߊߟߊ߫ ߛߊߣߌ߲ߡߊ߲߫ ߞߊ߬ ߞߘߐߕߵߊ߬ߟߎ߬ ߟߊ߫ ߜߙߊ߬ߢߐ߲߰ߦߊ߬ߝߋ߲ ߠߎ߫ ߡߊ߬,
30,41,ظَهَرَ ٱلۡفَسَادُ فِي ٱلۡبَرِّ وَٱلۡبَحۡرِ بِمَا كَسَبَتۡ أَيۡدِي ٱلنَّاسِ لِيُذِيقَهُم بَعۡضَ ٱلَّذِي عَمِلُواْ لَعَلَّهُمۡ يَرۡجِعُونَ,ߕߌߢߍߟߌ ߓߘߊ߫ ߟߊ߲ߞߣߍߡߊ߫ ߜߙߋ ߞߊ߲߬ ߸ ߊ߬ ߣߌ߫ ߓߊ ߞߊ߲߬ ߡߐ߱ ߟߎ߬ ߓߟߏ߫ ߟߊ߫ ߗߋߥߊߟߌ ߓߟߏ߫ ، ߛߴߊ߬ ߘߴߊ߬ߟߎ߬ ߡߊߜߏ߬ߙߏ߫ ߊ߬ߟߎ߬ ߓߊ߯ߙߊ߫ ߞߍ߫ ߣߐ ߘߏ߫ ߟߎ߫ ߟߊ߫ ߛߴߊ߬ߟߎ߬ ߘߴߊ߬ߟߎ߬ ߞߐߛߊ߬ߦߌ߲߬,
30,42,قُلۡ سِيرُواْ فِي ٱلۡأَرۡضِ فَٱنظُرُواْ كَيۡفَ كَانَ عَٰقِبَةُ ٱلَّذِينَ مِن قَبۡلُۚ كَانَ أَكۡثَرُهُم مُّشۡرِكِينَ,ߊ߬ ߝߐ߫ ߞߏ߫ ߊߟߎ߫ ߦߴߊߟߎ߫ ߕߊ߯ߡߊ߫ ߘߎ߱ ߢߊߝߍ߬ ߸ ߞߵߊ߬ ߝߟߍ߫ ߝߟߐ߫ ߡߐ߱ ߟߎ߬ ߟߊߓߊ߲ ߞߍ߫ ߘߊ߫ ߢߊ ߡߍ߲، ߏ߬ ߝߊ߲߬ߓߊ ߞߍ߫ ߘߊ߫ ߡߊ߰ߙߌ߬ ߜߙߊ߬ߟߊ ߟߎ߫ ߟߋ߬ ߘߌ߫,
30,43,فَأَقِمۡ وَجۡهَكَ لِلدِّينِ ٱلۡقَيِّمِ مِن قَبۡلِ أَن يَأۡتِيَ يَوۡمٞ لَّا مَرَدَّ لَهُۥ مِنَ ٱللَّهِۖ يَوۡمَئِذٖ يَصَّدَّعُونَ,ߌ ߢߘߊ ߓߍ߲߬ ߣߊߡߎ߲߫ ߕߋߟߋ߲ߣߍ߲ ߠߋ߫ ߡߊ߬ ߛߊߣߌ߬ ߟߏ߲߫ ߦߋ߫ ߣߊ߬ ߟߛߊ߬ߦߌ߲߬ ߕߍ߫ ߡߍ߲ ߘߐ߫ ߞߊ߬ ߓߐ߫ ߊߟߊ߫ ߡߊ߬ ، ߊ߬ߟߎ߬ ߝߘߊߝߘߊߕߐ߫ ߏ߬ ߟߏ߲ ߠߋ߬ ( ߡߍ߲ߘߌߦߊ߫ ߣߌ߫ ߕߓߊߞߘߐߣߍ߲߫ ߣߌ߫ ߡߍ߲ߜߏߦߊ߫ ߕߍ߫ ),
30,44,مَن كَفَرَ فَعَلَيۡهِ كُفۡرُهُۥۖ وَمَنۡ عَمِلَ صَٰلِحٗا فَلِأَنفُسِهِمۡ يَمۡهَدُونَ,ߡߍ߲ ߓߊ߯ ߓߊ߲߬ߓߊ߰ߦߊ ߞߍ߫ ߏ߬ ߟߊ߫ ߓߊ߲߬ߓߊ߰ߦߊ ߦߴߊ߬ ߖߍ߬ߘߍ߫ ߟߋ߫ ߡߊ߬ ، ߡߍ߲ ߝߣߊ߫ ߓߊ߯ ߢߌ߬ߡߊ߬ ߞߍ߫ ߏ߬ ߟߎ߬ ߦߋ߫ ߖߍ߰ߖߍ߰ ( ߢߌߡߊ ) ߞߍ߫ ߟߴߊ߬ߟߎ߫ ߖߍ߬ߘߍ߫ ߟߋ߬ ߦߋ߫ ߏ߬ ߘߌ߫,
30,45,لِيَجۡزِيَ ٱلَّذِينَ ءَامَنُواْ وَعَمِلُواْ ٱلصَّٰلِحَٰتِ مِن فَضۡلِهِۦٓۚ إِنَّهُۥ لَا يُحِبُّ ٱلۡكَٰفِرِينَ,(ߏ߬ ߞߎ߲߭ ߠߋ߬ ) ߛߊ߫ ‹ ߊߟߊ߫ › ߘߌ߫ ߟߊߒߠߦߊߓߊ߯ ߢߌ߬ߡߊ߬ ߞߍ߬ߟߊ ߟߎ߫ ߛߊ߬ߙߴߊ߬ ߟߊ߫ ߢߊ߬ߒߡߊ߭ ߘߏ߫ ߟߊ߫ ، ߓߊߏ߬ ߓߊ߲߬ߓߊ߮ ߟߎ߬ ߡߊ߲߫ ߘߌ߫ ߊߟߊ߫ ߦߋ߫,
30,46,وَمِنۡ ءَايَٰتِهِۦٓ أَن يُرۡسِلَ ٱلرِّيَاحَ مُبَشِّرَٰتٖ وَلِيُذِيقَكُم مِّن رَّحۡمَتِهِۦ وَلِتَجۡرِيَ ٱلۡفُلۡكُ بِأَمۡرِهِۦ وَلِتَبۡتَغُواْ مِن فَضۡلِهِۦ وَلَعَلَّكُمۡ تَشۡكُرُونَ,ߊ߬ ߟߊ߫ ( ߛߋߓߊ߯ߦߊ ) ߕߐ߰ߡߊ߬ߛߙߋ ߟߎ߬ ߘߏ߫ ߟߋ߬ ߝߢߐ ߟߎ߬ ߞߋߟߦߊ ߘߌ߫ ߘߟߊߝߎߟߊ߲ ߠߎ߬ ߘߌ߫ ߸ ߛߴߊ߬ ߘߴߊߟߎ߫ ߛߎ߬ߡߎ߲ߛߎ߬ߡߎ߲߬ ߊ߬ ߟߊ߫ ߤߌߣߊ ߘߏ߫ ߟߊ߫ ، ߊ߬ ߣߌ߫ ߛߊ߫ ߞߎߟߎ߲ ߘߌ߫ ߞߎߟߎ߲ߞߎߟߎ߲߫ ߊ߬ ߟߊ߫ ߥߊߟߌߢߊ ߟߊ߫ ߸ ߊ߬ ߣߌ߫ ߛߴߊߟߎ߫ ߘߴߊ߬ ߟߊ߫ ߢߊ߬ߒߡߊ߭ ߘߏ߫ ߢߌߣߌ߲߫ ߸ ߖߐ߲߰ߛߴߊߟߎ߫ ߘߴߊ߬ ߞߏߢߌߡߊߟߐ߲߫,
30,47,وَلَقَدۡ أَرۡسَلۡنَا مِن قَبۡلِكَ رُسُلًا إِلَىٰ قَوۡمِهِمۡ فَجَآءُوهُم بِٱلۡبَيِّنَٰتِ فَٱنتَقَمۡنَا مِنَ ٱلَّذِينَ أَجۡرَمُواْۖ وَكَانَ حَقًّا عَلَيۡنَا نَصۡرُ ٱلۡمُؤۡمِنِينَ,ߊ߲ ߞߊ߬ ߞߋߟߊ ߘߏ߫ ߟߎ߫ ߗߋ߫ ߊ߬ߟߎ߫ ߡߌ߬ߙߌ߲߬ߘߌ ߡߊ߬ ߌߟߋ ߢߍ߫ ߸ ߏ߬ ߟߎ߫ ߣߊ߬ ߘߴߏ߬ ߟߎ߫ ߡߊ߬ ߔߊߞߌ ߟߎ߬ ߘߌ߫ ، ߞߏ߬ߣߌ߲߬ ߊ߲ ߞߊ߬ ߒ߬ ߕߊߢߐ߲߯ߓߐ߫ ߛߐ߲߬ߡߊ ߟߎ߬ ߘߐ߫ ، ߟߊߒߠߦߊߓߊ߮ ߟߎ߫ ߘߍ߬ߡߍ߲ ߞߍߣߍ߲߫ ߒ߬ ߡߊ߬ ߛߋ߲ߛߋߛߋ߲ ߠߋ߬ ߘߌ߫,
30,48,ٱللَّهُ ٱلَّذِي يُرۡسِلُ ٱلرِّيَٰحَ فَتُثِيرُ سَحَابٗا فَيَبۡسُطُهُۥ فِي ٱلسَّمَآءِ كَيۡفَ يَشَآءُ وَيَجۡعَلُهُۥ كِسَفٗا فَتَرَى ٱلۡوَدۡقَ يَخۡرُجُ مِنۡ خِلَٰلِهِۦۖ فَإِذَآ أَصَابَ بِهِۦ مَن يَشَآءُ مِنۡ عِبَادِهِۦٓ إِذَا هُمۡ يَسۡتَبۡشِرُونَ,ߊߟߊ߫ ߟߋ߬ ߝߢߐ ߟߎ߬ ߗߋ߫ ߟߊ߫ ߞߊ߬ ߛߊ߲ߝߌ߲ ߘߐߕߏ߰ߝߴߏ߬ ߟߊ߫ ߸ ߊ߬ ߘߴߊ߬ ߘߐߝߎߟߋ߲߫ ߛߊ߲ߘߐ߫ ߢߊ߫ ߞߊ߲߬ ߡߍ߲ ߓߊ߯ ߊ߬ ߘߌߦߊ߫ ، ߊ߬ ߘߌߣߵߊ߬ ߞߍ߫ ߞߎߘߎ߲ߞߎߘߎ߲ ߠߎ߬ ߘߌ߫ ، ߌ ߘߌ߫ ߛߊ߲ߖߞߌߛߍ ߦߋ߫ ߓߐ߫ ߟߴߏ߬ ߕߍߟߊ ߘߐ߫ ߌߞߘߐ߫ ، ߣߴߊ߬ ߞߵߏ߬ ߟߊߛߋ߫ ߡߍ߲ ߝߍ߬ ߊ߬ ߟߊ߫ ߖߐ߲߭ ߠߎ߬ ߘߐ߫ ߡߍ߲ ߓߊ߯ ߊ߬ ߘߌߦߊ߫ ߏ߬ ߟߎ߬ ߘߌ߫ ߛߍߥߊ߫ ߌߞߘߐ߫,
30,49,وَإِن كَانُواْ مِن قَبۡلِ أَن يُنَزَّلَ عَلَيۡهِم مِّن قَبۡلِهِۦ لَمُبۡلِسِينَ,ߤߊߟߌ߬ ߊ߬ ߓߊ߯ ߕߘߍ߬ ߞߘߐ߬ߡߊ߲߫ ߞߏ߫ ߊ߬ߟߎ߫ ߖߌ߰ߕߍ߰ߓߊ߰ߕߐ ߟߋ߫ ߕߎ߲߬ ߦߋ߫ ߛߊ߲ߖߌ ߣߊ߭ ߢߍ߫,
30,50,فَٱنظُرۡ إِلَىٰٓ ءَاثَٰرِ رَحۡمَتِ ٱللَّهِ كَيۡفَ يُحۡيِ ٱلۡأَرۡضَ بَعۡدَ مَوۡتِهَآۚ إِنَّ ذَٰلِكَ لَمُحۡيِ ٱلۡمَوۡتَىٰۖ وَهُوَ عَلَىٰ كُلِّ شَيۡءٖ قَدِيرٞ,ߒ߬ߓߵߊߟߊ߫ ߟߊ߫ ߤߌߣߊ ߝߏ߲߬ߝߏ߲ ߡߊߝߟߍ߫ ߓߊ߫ ߸ ߊ߬ ߦߋ߫ ߘߎ߱ ߟߊߣߌߡߦߊ߫ ߟߊ߫ ߢߊ ߡߍ߲ ߊ߬ ߛߊ߭ ߞߐ߫ ، ߏ߬ ( ߞߍߓߊ߮ ) ߘߌ߫ ߛߎ߭ ߟߎ߬ ߟߊߞߎߣߎ߲߫ ߠߋ߬ ߘߍ߯ ߏ߬ ߟߋ ߦߋ߫ ߛߋ߫ ߟߊ߫ ߞߏ ߓߍ߯ ߟߊ߫,
30,51,وَلَئِنۡ أَرۡسَلۡنَا رِيحٗا فَرَأَوۡهُ مُصۡفَرّٗا لَّظَلُّواْ مِنۢ بَعۡدِهِۦ يَكۡفُرُونَ,ߣߴߊ߲ ߞߊ߬ ߝߢߐ ߗߋ߫ ߞߵߊ߬ ߝߐ߫ ߞߴߊ߬ߟߎ߫ ߞߊ߬ ‹ ߛߣߍ߬ߝߋ߲ › ߛߊߦߌߦߊߣߍ߲ ߦߋ߫ ߸ ߊ߬ߟߎ߬ ߘߌ߫ ߕߏ߫ ߥߊߟߢߌߡߊߟߐ߲ߓߊߟߌߦߊ ߞߊ߲߬ ߏ߬ ߞߐ ߘߐ߫,
30,52,فَإِنَّكَ لَا تُسۡمِعُ ٱلۡمَوۡتَىٰ وَلَا تُسۡمِعُ ٱلصُّمَّ ٱلدُّعَآءَ إِذَا وَلَّوۡاْ مُدۡبِرِينَ,ߤߊ߲߫߸ ߌߟߋ ߕߍߣߊ߬ ߛߎ߭ ߟߎ߫ ߟߐ߬ ߡߍ߲ߠߌ߲߫ ߞߍ߫ ߟߊ߫ ߘߋ߬ ߸ ߌ ߘߏ߲߬ ߕߍ߫ ߕߟߏߜߋߘߋ߲ ߟߐ߬ ߞߟߌߟߌ߫ ߡߍ߲߫ ߠߊ߫ ߣߴߊ߬ߟߎ߬ ߓߊ߲߫ ߘߴߊ߬ߟߎ߬ ߞߐߘߏ߲߬ ߠߊ߫,
30,53,وَمَآ أَنتَ بِهَٰدِ ٱلۡعُمۡيِ عَن ضَلَٰلَتِهِمۡۖ إِن تُسۡمِعُ إِلَّا مَن يُؤۡمِنُ بِـَٔايَٰتِنَا فَهُم مُّسۡلِمُونَ,ߌ ߕߍ߫ ߝߎߦߋ߲ ߠߎ߬ ߞߊ߲ߘߊߓߊ߯ ߘߌ߫ ߞߊ߬ ߓߐ߫ ߊ߬ߟߎ߬ ߟߊ߫ ߝߌ߬ߟߌ ߘߐ߫ ، ߌ ߕߍ߫ ߡߐ߰ ߛߌ߫ ߟߐ߬ ߡߍ߲ߠߌ߲ ߠߊ߫ ߝߏ߫ ߡߍ߲ ߟߊߣߍ߲߫ ߒ߬ ߠߊ߫ ߟߝߊߙߌ ߟߎ߬ ߟߊ߫ ، ߒ߬ߓߊ߬ ߏ߬ ߟߎ߫ ߟߋ߫ ߖߘߍ߬ߞߟߏ߬ߦߊ߬ߓߊ߮ ߟߎ߬ ߘߌ߫,
30,54,۞ ٱللَّهُ ٱلَّذِي خَلَقَكُم مِّن ضَعۡفٖ ثُمَّ جَعَلَ مِنۢ بَعۡدِ ضَعۡفٖ قُوَّةٗ ثُمَّ جَعَلَ مِنۢ بَعۡدِ قُوَّةٖ ضَعۡفٗا وَشَيۡبَةٗۚ يَخۡلُقُ مَا يَشَآءُۚ وَهُوَ ٱلۡعَلِيمُ ٱلۡقَدِيرُ,ߊߟߊ߫ ߟߋ߫ ߞߵߊߟߎ߫ ߘߊ߲߫ ߖߐ߲ߝߐ߲ ߘߐ߫ ߞߊ߬ ߓߊ߲߫ ߞߊ߬ ߝߊ߲߬ߞߊ ߞߍ߫ ߖߐ߲ߝߐ߲ ߞߐ߫ ߞߊ߬ ߓߊ߲߫ ߞߊ߬ ߖߐ߲ߝߐ߲߫ ߜߘߍ߫ ߞߍ߫ ߝߊ߲߬ߞߊ ߞߐ߫ ߊ߬ ߣߌ߫ ߛߌߜߍ߫ ߕߌ߯ߦߊ ، ߊ߬ ߦߋ߫ ߝߋ߲߫ ߠߋ߬ ߘߊ߲߫ ߠߊ߫ ߡߍ߲ ߓߊ߯ ߊ߬ ߘߌߦߊ߫، ߓߊ ߊ߬ߟߋ ߟߋ߬ ߡߍ߲ߠߌ߲ߠߊ ߘߌ߫ ߸ ߛߋߓߊ߮ ߟߋ߬,
30,55,وَيَوۡمَ تَقُومُ ٱلسَّاعَةُ يُقۡسِمُ ٱلۡمُجۡرِمُونَ مَا لَبِثُواْ غَيۡرَ سَاعَةٖۚ كَذَٰلِكَ كَانُواْ يُؤۡفَكُونَ,ߟߐ߬ߓߊ ߟߐ߬ߕߐ߫ ߟߏ߲ ߡߍ߲ ߸ ߛߐ߲߬ߡߊ ߟߎ߬ ߘߴߊ߬ߟߎ߫ ߞߊ߬ߟߌ߬ ߞߏ߫ ߊ߬ߟߎ߬ ߡߊ߫ ߥߛߎ߬ ߛߌ߫ ߞߍ߫ ߝߏ߫ ߕߎ߬ߡߊ߬ߙߋ߲߬ ߞߋߟߋ߲߫ ، ߊ߬ߟߎ߫ ߕߘߍ߬ ߞߕߐߡߊߛߊ߬ߦߌ߲߬ ߠߊ߫ ߕߋ߲߬ ߠߋ߬,
30,56,وَقَالَ ٱلَّذِينَ أُوتُواْ ٱلۡعِلۡمَ وَٱلۡإِيمَٰنَ لَقَدۡ لَبِثۡتُمۡ فِي كِتَٰبِ ٱللَّهِ إِلَىٰ يَوۡمِ ٱلۡبَعۡثِۖ فَهَٰذَا يَوۡمُ ٱلۡبَعۡثِ وَلَٰكِنَّكُمۡ كُنتُمۡ لَا تَعۡلَمُونَ,ߡߍ߲ ߠߎ߬ ߛߐߣߍ߲߫ ߟߐ߲ߠߌ߲ ߣߌ߫ ߟߊߒߠߦߊ ߟߊ߫߸ ߏ߬ ߟߎ߬ ߘߴߊ߬ ߝߐ߫ ߞߏ߫ ߊߟߎ߫ ߡߍ߲߫ ߘߴߊߟߊ߫ ߟߊ߫ ߟߍߙߊ ߘߐ߫ ߟߋ߬ ߝߏ߫ ߞߊ߬ ߛߋ߫ ߥߟߌ ߟߏ߲ ߠߊ߫ ، ߒ߬ߓߊ߬ ߢߌ߲߬ ߠߋ߬ ߥߟߌ ߟߏ߲ ߘߌ߫ ߸ ߞߏ߬ߣߌ߲߬ ߊߟߎ߫ ߕߎ߲߬ ߕߍ߫ ߊ߬ ߟߐ߲߫ ߠߊ߫ ߟߋ߬,
30,57,فَيَوۡمَئِذٖ لَّا يَنفَعُ ٱلَّذِينَ ظَلَمُواْ مَعۡذِرَتُهُمۡ وَلَا هُمۡ يُسۡتَعۡتَبُونَ,ߕߐ߬ߢߍ߰ߒߕߋ ߟߎ߫ ߟߐ߬ߦߙߌ ߕߍ߫ ߞߏߢߊ߬ ߟߴߊ߬ߟߎ߬ ߦߋ߫ ߏ߬ ߟߏ߲ ߠߋ߬ ߸ ߖߘߍ߬ߟߊ߬ߛߊߦߌ߫ ߘߏ߲߬ ߕߍ߫ ߢߌߣߌ߲߫ ߊ߬ߟߎ߫ ߝߍ߬,
30,58,وَلَقَدۡ ضَرَبۡنَا لِلنَّاسِ فِي هَٰذَا ٱلۡقُرۡءَانِ مِن كُلِّ مَثَلٖۚ وَلَئِن جِئۡتَهُم بِـَٔايَةٖ لَّيَقُولَنَّ ٱلَّذِينَ كَفَرُوٓاْ إِنۡ أَنتُمۡ إِلَّا مُبۡطِلُونَ,ߊ߲ ߓߘߊ߫ ߞߏߟߊߒߞߏߡߊ ߓߍ߯ ߘߏ߫ ߞߍ߫ ߡߐ߱ ߟߎ߬ ߦߋ߫ ߘߐ߬ߛߊߙߌ ߣߌ߲߬ ߞߣߐ߫ ߸ ߞߏ߬ߣߌ߲߬ ߤߊߟߵߌ ߣߊ߬ ߘߴߊ߬ߟߎ߫ ߡߊ߬ ߡߊ߲߬ߕߊߣߌ߲ ߘߏ߫ ߘߌ߫ ߸ ߓߊ߲߬ߓߊ߮ ߟߎ߬ ߘߴߊ߬ ߝߐ߫ ߟߋ߬ ߘߍ߯ ߞߏ߫ ߊߟߎ߫ ߕߍ߫ ߝߏߦߌ߬ ߘߌ߫ ߝߏ߫ ߝߊ߬ߣߌ߲߬ߧߊ߬ߕߌ߮ ߟߎ߬,
30,59,كَذَٰلِكَ يَطۡبَعُ ٱللَّهُ عَلَىٰ قُلُوبِ ٱلَّذِينَ لَا يَعۡلَمُونَ,ߒ߬ߓߵߊߟߊ߫ ߦߋ߫ ߡߐ߱ ߟߎ߫ ߛߣߐ߬ߡߍ ߟߊߣߘߐ߫ ߟߊ߫ ߕߋ߲߬ ߠߋ߬ ߡߍ߲ ߠߎ߬ ߕߍ߫ ߟߐ߲ߠߌ߲߫ ߞߍ߫ ߟߊ߫,
30,60,فَٱصۡبِرۡ إِنَّ وَعۡدَ ٱللَّهِ حَقّٞۖ وَلَا يَسۡتَخِفَّنَّكَ ٱلَّذِينَ لَا يُوقِنُونَ,ߌߟߋ ߦߴߌ ߡߎ߬ߢߎ߲߫ ߕߋ߲߬ ߖߐ߫ ߸ ߓߊ ߊߟߊ߫ ߟߊ߫ ߦߟߌߡߊߘߌߦߊ ߦߋ߫ ߕߎ߬ߢߊ߫ ߟߋ߬ ߘߌ߫ ߸ ߟߊߒߠߦߊߓߊߟߌ ߟߎ߬ ߞߊߣߵߌ ߞߎ߲߬ߘߐ߬ߝߍߦߊ߫ ߘߋ߬,
